,date,Province,District,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
15197,2024-10-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,303.0,1.03
15198,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,204.58,0.7
15199,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,333.33,1.14
15200,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,227.77,0.78
15201,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (white),133,KG,Retail,LKR,241.54,0.82
15202,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,42.31,0.14
15203,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1962.5,6.69
15204,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,650.0,2.22
15205,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,pulses and nuts,Beans (mung),393,KG,Retail,LKR,757.08,2.58
15206,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,pulses and nuts,Lentils,108,KG,Retail,LKR,284.62,0.97
15207,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Cabbage,181,KG,Retail,LKR,246.67,0.84
15208,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Carrots,166,KG,Retail,LKR,196.67,0.67
15209,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Coconut,684,Unit,Retail,LKR,95.0,0.32
15210,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Eggplants,434,KG,Retail,LKR,241.67,0.82
15211,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,258.06,0.88
15212,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,439.17,1.5
15213,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Papaya,408,KG,Retail,LKR,167.5,0.57
15214,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,171.67,0.59
15215,2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,341.67,1.17
15216,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,205.0,0.7
15217,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,335.56,1.14
15218,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,Retail,LKR,235.83,0.8
15219,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,39.67,0.14
15220,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1600.0,5.46
15221,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,730.0,2.49
15222,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2200.0,7.5
15223,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1060.83,3.62
15224,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,pulses and nuts,Beans,50,KG,Retail,LKR,441.67,1.51
15225,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,pulses and nuts,Beans (mung),393,KG,Retail,LKR,671.67,2.29
15226,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,712.5,2.43
15227,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,pulses and nuts,Lentils,108,KG,Retail,LKR,295.42,1.01
15228,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Bananas,254,KG,Retail,LKR,213.33,0.73
15229,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Cabbage,181,KG,Retail,LKR,215.83,0.74
15230,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Carrots,166,KG,Retail,LKR,209.17,0.71
15231,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Coconut,684,Unit,Retail,LKR,92.08,0.31
15232,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Eggplants,434,KG,Retail,LKR,226.67,0.77
15233,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,242.92,0.83
15234,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Onions (red),110,KG,Retail,LKR,312.22,1.06
15235,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Papaya,408,KG,Retail,LKR,180.83,0.62
15236,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Pineapples,524,KG,Retail,LKR,492.22,1.68
15237,2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,251.67,0.86
15238,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,229.5,0.78
15239,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,235.96,0.8
15240,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,42.5,0.14
15241,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2230.5,7.61
15242,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1045.96,3.57
15243,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,712.5,2.43
15244,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1472.5,5.02
15245,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1903.0,6.49
15246,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1239.17,4.23
15247,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,pulses and nuts,Beans (mung),393,KG,Retail,LKR,831.62,2.84
15248,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,821.5,2.8
15249,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,vegetables and fruits,Bananas,254,KG,Retail,LKR,229.0,0.78
15250,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,vegetables and fruits,Cabbage,181,KG,Retail,LKR,339.5,1.16
15251,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,vegetables and fruits,Onions (red),110,KG,Retail,LKR,290.5,0.99
15252,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,353.0,1.2
15253,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,vegetables and fruits,Papaya,408,KG,Retail,LKR,161.5,0.55
15254,2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,vegetables and fruits,Pineapples,524,KG,Retail,LKR,583.5,1.99
15255,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,221.75,0.76
15256,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1960.0,6.68
15257,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1280.0,4.36
15258,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,895.0,3.05
15259,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2075.0,7.08
15260,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1081.25,3.69
15261,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,892.5,3.04
15262,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,pulses and nuts,Beans,50,KG,Retail,LKR,506.0,1.73
15263,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,pulses and nuts,Beans (mung),393,KG,Retail,LKR,832.0,2.84
15264,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,pulses and nuts,Lentils,108,KG,Retail,LKR,305.0,1.04
15265,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Bananas,254,KG,Retail,LKR,226.0,0.77
15266,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Cabbage,181,KG,Retail,LKR,280.0,0.95
15267,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Carrots,166,KG,Retail,LKR,242.0,0.83
15268,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Coconut,684,Unit,Retail,LKR,99.5,0.34
15269,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Eggplants,434,KG,Retail,LKR,264.0,0.9
15270,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,471.11,1.61
15271,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Papaya,408,KG,Retail,LKR,135.0,0.46
15272,2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Pineapples,524,KG,Retail,LKR,540.1,1.84
15273,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,221.25,0.75
15274,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1312.5,4.48
15275,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,673.96,2.3
15276,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1022.5,3.49
15277,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,812.38,2.77
15278,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,pulses and nuts,Beans,50,KG,Retail,LKR,509.5,1.74
15279,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,pulses and nuts,Lentils,108,KG,Retail,LKR,303.55,1.04
15280,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Bananas,254,KG,Retail,LKR,182.25,0.62
15281,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Cabbage,181,KG,Retail,LKR,226.0,0.77
15282,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Carrots,166,KG,Retail,LKR,181.0,0.62
15283,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Coconut,684,Unit,Retail,LKR,89.69,0.31
15284,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Eggplants,434,KG,Retail,LKR,237.0,0.81
15285,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,297.5,1.01
15286,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Onions (red),110,KG,Retail,LKR,271.88,0.93
15287,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,406.88,1.39
15288,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Papaya,408,KG,Retail,LKR,103.12,0.35
15289,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Pineapples,524,KG,Retail,LKR,403.33,1.38
15290,2024-10-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,171.0,0.58
15291,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (white),133,KG,Retail,LKR,235.21,0.8
15292,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,43.3,0.15
15293,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1725.0,5.88
15294,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1150.0,3.92
15295,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,923.75,3.15
15296,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1766.67,6.02
15297,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1150.0,3.92
15298,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,879.5,3.0
15299,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,pulses and nuts,Beans,50,KG,Retail,LKR,431.0,1.47
15300,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,pulses and nuts,Lentils,108,KG,Retail,LKR,309.5,1.06
15301,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Bananas,254,KG,Retail,LKR,273.83,0.93
15302,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Coconut,684,Unit,Retail,LKR,104.25,0.36
15303,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Eggplants,434,KG,Retail,LKR,251.0,0.86
15304,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,263.75,0.9
15305,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,405.62,1.38
15306,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Papaya,408,KG,Retail,LKR,263.33,0.9
15307,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Pineapples,524,KG,Retail,LKR,363.33,1.24
15308,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,184.0,0.63
15309,2024-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,351.5,1.2
15310,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (white),133,KG,Retail,LKR,240.0,0.82
15311,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,40.04,0.14
15312,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1916.67,6.54
15313,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1125.0,3.84
15314,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,744.17,2.54
15315,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2133.33,7.27
15316,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1338.75,4.57
15317,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1983.33,6.76
15318,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1187.5,4.05
15319,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,856.46,2.92
15320,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,pulses and nuts,Beans,50,KG,Retail,LKR,374.17,1.28
15321,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,pulses and nuts,Beans (mung),393,KG,Retail,LKR,818.75,2.79
15322,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,840.62,2.87
15323,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Cabbage,181,KG,Retail,LKR,266.67,0.91
15324,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Carrots,166,KG,Retail,LKR,247.92,0.85
15325,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Coconut,684,Unit,Retail,LKR,110.83,0.38
15326,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,303.75,1.04
15327,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Onions (red),110,KG,Retail,LKR,391.67,1.34
15328,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,406.67,1.39
15329,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Papaya,408,KG,Retail,LKR,202.5,0.69
15330,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,172.08,0.59
15331,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,275.0,0.94
15332,2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,320.83,1.09
15333,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,216.5,0.74
15334,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,224.25,0.76
15335,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (white),133,KG,Retail,LKR,254.58,0.87
15336,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,39.67,0.14
15337,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1800.0,6.14
15338,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,825.0,2.81
15339,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1675.83,5.71
15340,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,916.67,3.13
15341,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1966.67,6.71
15342,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,pulses and nuts,Beans,50,KG,Retail,LKR,474.0,1.62
15343,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,859.5,2.93
15344,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,pulses and nuts,Lentils,108,KG,Retail,LKR,305.25,1.04
15345,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Cabbage,181,KG,Retail,LKR,278.0,0.95
15346,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Carrots,166,KG,Retail,LKR,265.0,0.9
15347,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Coconut,684,Unit,Retail,LKR,101.39,0.35
15348,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Eggplants,434,KG,Retail,LKR,233.0,0.79
15349,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,264.62,0.9
15350,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,365.0,1.24
15351,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Papaya,408,KG,Retail,LKR,135.5,0.46
15352,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,174.5,0.6
15353,2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,282.0,0.96
15354,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,235.0,0.8
15355,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,221.0,0.75
15356,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (white),133,KG,Retail,LKR,239.25,0.82
15357,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,41.21,0.14
15358,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,708.33,2.42
15359,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1175.0,4.01
15360,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,735.42,2.51
15361,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1600.0,5.46
15362,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,855.83,2.92
15363,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,pulses and nuts,Beans,50,KG,Retail,LKR,553.33,1.89
15364,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,pulses and nuts,Lentils,108,KG,Retail,LKR,292.5,1.0
15365,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Cabbage,181,KG,Retail,LKR,317.92,1.08
15366,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Eggplants,434,KG,Retail,LKR,308.33,1.05
15367,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Onions (red),110,KG,Retail,LKR,340.0,1.16
15368,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,430.0,1.47
15369,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Papaya,408,KG,Retail,LKR,198.54,0.68
15370,2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Pineapples,524,KG,Retail,LKR,400.0,1.36
15371,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,229.5,0.78
15372,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,342.0,1.17
15373,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,44.0,0.15
15374,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1025.0,3.5
